policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,opened_at_dt,closed_at_dt,day,tf_rank,rank_score,source,balance_before,risk_amount,pnl,balance_after
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,SELL,1.35131,1.35245,3.0,1.35245,loss,-1.0,100.0,0.00114,0.2812,1.9068,structure,static,ORB 15m breakout,2026-02-06 00:15:00+00:00,2026-02-06 00:30:00+00:00,2026-02-06,3.0,"(100.0, 3.0, 3.0, -0.9068)",dynamic_exit_fixed_current,462.62,23.13,-23.13,439.49
fixed_current,ORB,USDCHF,M15,2026-02,2026-02-06 00:15:00,2026-02-06 00:30:00,BUY,0.77774,0.77741,3.0,0.77774,trail_stop,0.5,100.0,0.00033,0.1354,1.0065,structure,static,ORB 15m breakout,2026-02-06 00:15:00+00:00,2026-02-06 00:30:00+00:00,2026-02-06,3.0,"(100.0, 3.0, 3.0, -0.00649999999999995)",dynamic_exit_fixed_current,439.49,21.97,10.99,450.48
fixed_current,LTA,USDCAD,M30,2026-02,2026-02-06 07:00:00,2026-02-06 08:00:00,BUY,1.36906,1.36823,6.0,1.36823,loss,-1.0,97.0,0.000743,0.0938,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-06 07:00:00+00:00,2026-02-06 08:00:00+00:00,2026-02-06,4.0,"(97.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,450.48,22.52,-22.52,427.95
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:30:00,SELL,0.70285,0.70354,6.0,0.70285,trail_stop,0.5,100.0,0.00069,0.3333,1.3529,structure,static,ORB 15m breakout,2026-02-09 00:15:00+00:00,2026-02-09 02:30:00+00:00,2026-02-09,3.0,"(100.0, 6.0, 3.0, -0.3529)",dynamic_exit_fixed_current,427.95,21.4,10.7,438.65
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:30:00,SELL,0.60257,0.60316,3.0,0.60198,trail_stop,1.0,100.0,0.00059,0.6042,1.3608,structure,static,ORB 15m breakout,2026-02-09 00:15:00+00:00,2026-02-09 02:30:00+00:00,2026-02-09,3.0,"(100.0, 3.0, 3.0, -0.3608)",dynamic_exit_fixed_current,438.65,21.93,21.93,460.58
fixed_current,ORB,USDCAD,M15,2026-02,2026-02-09 00:15:00,2026-02-09 02:15:00,BUY,1.36584,1.36503,6.0,1.36584,trail_stop,0.5,100.0,0.00081,0.8333,1.0967,structure,static,ORB 15m breakout,2026-02-09 00:15:00+00:00,2026-02-09 02:15:00+00:00,2026-02-09,3.0,"(100.0, 6.0, 3.0, -0.09670000000000001)",dynamic_exit_fixed_current,460.58,23.03,11.51,472.1
fixed_current,LTA,GBPJPY,M15,2026-02,2026-02-09 05:30:00,2026-02-09 07:45:00,SELL,213.176,213.41275,6.0,212.93925,trail_stop,1.0,90.0,0.145,0.3646,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-02-09 05:30:00+00:00,2026-02-09 07:45:00+00:00,2026-02-09,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,472.1,23.6,23.6,495.7
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-10 00:15:00,2026-02-10 01:30:00,SELL,1.36774,1.36839,3.0,1.36839,loss,-1.0,100.0,0.00065,0.0417,1.3208,structure,static,ORB 15m breakout,2026-02-10 00:15:00+00:00,2026-02-10 01:30:00+00:00,2026-02-10,3.0,"(100.0, 3.0, 3.0, -0.3208)",dynamic_exit_fixed_current,495.7,24.79,-24.79,470.92
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 01:30:00,SELL,0.70804,0.70853,6.0,0.70853,loss,-1.0,100.0,0.00049,0.1146,1.6814,structure,static,ORB 15m breakout,2026-02-10 00:30:00+00:00,2026-02-10 01:30:00+00:00,2026-02-10,3.0,"(100.0, 6.0, 3.0, -0.6814)",dynamic_exit_fixed_current,470.92,23.55,-23.55,447.37
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 07:00:00,SELL,0.6047,0.60531,3.0,0.60409,trail_stop,1.0,100.0,0.00061,0.1562,1.9234,structure,static,ORB 15m breakout,2026-02-10 00:30:00+00:00,2026-02-10 07:00:00+00:00,2026-02-10,3.0,"(100.0, 3.0, 3.0, -0.9234)",dynamic_exit_fixed_current,447.37,22.37,22.37,469.74
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:30:00,BUY,0.70757,0.70726,6.0,0.70943,win,3.5,100.0,0.00031,0.5,1.1157,structure,static,ORB 15m breakout,2026-02-11 00:15:00+00:00,2026-02-11 01:30:00+00:00,2026-02-11,3.0,"(100.0, 6.0, 3.0, -0.11569999999999991)",dynamic_exit_fixed_current,469.74,23.49,82.2,551.94
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:00:00,BUY,1.36347,1.3631,3.0,1.36384,trail_stop,1.0,100.0,0.000426,0.5,0.8677,structure,static,ORB 15m breakout,2026-02-11 00:15:00+00:00,2026-02-11 01:00:00+00:00,2026-02-11,3.0,"(100.0, 3.0, 3.0, -0.13229999999999997)",dynamic_exit_fixed_current,551.94,27.6,27.6,579.54
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 01:00:00,BUY,0.60415,0.60393,3.0,0.60481,win,2.0,100.0,0.000246,0.5,0.8953,structure,static,ORB 15m breakout,2026-02-11 00:15:00+00:00,2026-02-11 01:00:00+00:00,2026-02-11,3.0,"(100.0, 3.0, 3.0, -0.10470000000000002)",dynamic_exit_fixed_current,579.54,28.98,57.95,637.5
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 03:45:00,BUY,0.71295,0.71184,6.0,0.71295,trail_stop,0.5,90.0,0.000374,0.1562,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-02-12 00:15:00+00:00,2026-02-12 03:45:00+00:00,2026-02-12,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,637.5,31.87,15.94,653.43
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 02:15:00,BUY,0.71252,0.7119,6.0,0.71376,trail_stop,1.5,100.0,0.00062,0.1562,1.8468,structure,static,ORB 15m breakout,2026-02-12 00:15:00+00:00,2026-02-12 02:15:00+00:00,2026-02-12,3.0,"(100.0, 6.0, 3.0, -0.8468)",dynamic_exit_fixed_current,653.43,32.67,49.01,702.44
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 04:15:00,BUY,1.36254,1.36149,3.0,1.36254,trail_stop,0.5,100.0,0.00105,0.3021,1.9066,structure,static,ORB 15m breakout,2026-02-12 00:15:00+00:00,2026-02-12 04:15:00+00:00,2026-02-12,3.0,"(100.0, 3.0, 3.0, -0.9066000000000001)",dynamic_exit_fixed_current,702.44,35.12,17.56,720.0
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 02:00:00,BUY,0.60479,0.60439,3.0,0.60599,win,2.0,100.0,0.0004,0.1667,1.2815,structure,static,ORB 15m breakout,2026-02-12 00:15:00+00:00,2026-02-12 02:00:00+00:00,2026-02-12,3.0,"(100.0, 3.0, 3.0, -0.2815000000000001)",dynamic_exit_fixed_current,720.0,36.0,72.0,792.0
fixed_current,LTA,GBPJPY,M15,2026-02,2026-02-12 01:00:00,2026-02-12 05:15:00,SELL,208.44,209.03117,6.0,208.44,trail_stop,0.5,91.0,0.201143,0.7292,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-02-12 01:00:00+00:00,2026-02-12 05:15:00+00:00,2026-02-12,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,792.0,39.6,19.8,811.8
fixed_current,LTA,AUDUSD,M30,2026-02,2026-02-12 05:30:00,2026-02-12 06:30:00,BUY,0.71242,0.711,6.0,0.711,loss,-1.0,97.0,0.00093,0.6458,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-12 05:30:00+00:00,2026-02-12 06:30:00+00:00,2026-02-12,4.0,"(97.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,811.8,40.59,-40.59,771.21
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-13 00:15:00,2026-02-13 00:45:00,SELL,1.36166,1.36213,3.0,1.36213,loss,-1.0,100.0,0.00047,0.5,1.1171,structure,static,ORB 15m breakout,2026-02-13 00:15:00+00:00,2026-02-13 00:45:00+00:00,2026-02-13,3.0,"(100.0, 3.0, 3.0, -0.11709999999999998)",dynamic_exit_fixed_current,771.21,38.56,-38.56,732.65
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-13 00:15:00,2026-02-13 01:00:00,SELL,0.60301,0.60347,3.0,0.60347,loss,-1.0,100.0,0.00046,0.0417,1.3143,structure,static,ORB 15m breakout,2026-02-13 00:15:00+00:00,2026-02-13 01:00:00+00:00,2026-02-13,3.0,"(100.0, 3.0, 3.0, -0.3143)",dynamic_exit_fixed_current,732.65,36.63,-36.63,696.02
fixed_current,ORB,USDCHF,M15,2026-02,2026-02-13 00:30:00,2026-02-13 01:00:00,SELL,0.76931,0.76959,3.0,0.76931,trail_stop,0.5,100.0,0.000356,0.0208,0.7856,structure,static,ORB 15m breakout,2026-02-13 00:30:00+00:00,2026-02-13 01:00:00+00:00,2026-02-13,3.0,"(100.0, 3.0, 3.0, -0.21440000000000003)",dynamic_exit_fixed_current,696.02,34.8,17.4,713.42
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-13 01:00:00,2026-02-13 04:45:00,BUY,0.70906,0.70797,6.0,0.70797,loss,-1.0,92.0,0.000456,0.1354,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-02-13 01:00:00+00:00,2026-02-13 04:45:00+00:00,2026-02-13,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,713.42,35.67,-35.67,677.75
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-16 00:15:00,2026-02-16 02:00:00,SELL,1.36442,1.36483,3.0,1.36442,trail_stop,0.5,100.0,0.000737,0.3438,0.5562,structure,static,ORB 15m breakout,2026-02-16 00:15:00+00:00,2026-02-16 02:00:00+00:00,2026-02-16,3.0,"(100.0, 3.0, 3.0, -0.4438)",dynamic_exit_fixed_current,677.75,33.89,16.94,694.69
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-16 00:15:00,2026-02-16 00:45:00,SELL,0.60294,0.60329,3.0,0.60329,loss,-1.0,100.0,0.000501,0.5833,0.699,structure,static,ORB 15m breakout,2026-02-16 00:15:00+00:00,2026-02-16 00:45:00+00:00,2026-02-16,3.0,"(100.0, 3.0, 3.0, -0.30100000000000005)",dynamic_exit_fixed_current,694.69,34.73,-34.73,659.96
fixed_current,ORB,USDCHF,M15,2026-02,2026-02-16 00:15:00,2026-02-16 02:00:00,BUY,0.76868,0.7681,3.0,0.7681,loss,-1.0,100.0,0.00062,0.7292,0.9355,structure,static,ORB 15m breakout,2026-02-16 00:15:00+00:00,2026-02-16 02:00:00+00:00,2026-02-16,3.0,"(100.0, 3.0, 3.0, -0.0645)",dynamic_exit_fixed_current,659.96,33.0,-33.0,626.96
fixed_current,LTA,GBPJPY,M30,2026-02,2026-02-16 04:00:00,2026-02-16 08:30:00,BUY,208.809,208.65369,6.0,209.27493,trail_stop,2.0,99.0,0.168714,0.5,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-16 04:00:00+00:00,2026-02-16 08:30:00+00:00,2026-02-16,4.0,"(99.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,626.96,31.35,62.7,689.65
fixed_current,LTA,USDCAD,M30,2026-02,2026-02-16 04:00:00,2026-02-16 08:30:00,SELL,1.36114,1.36189,6.0,1.36114,trail_stop,0.5,90.0,0.000624,0.0938,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-16 04:00:00+00:00,2026-02-16 08:30:00+00:00,2026-02-16,4.0,"(90.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,689.65,34.48,17.24,706.9
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-16 07:00:00,2026-02-16 08:45:00,SELL,0.70848,0.70955,6.0,0.70955,loss,-1.0,99.0,0.000458,0.0833,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-02-16 07:00:00+00:00,2026-02-16 08:45:00+00:00,2026-02-16,3.0,"(99.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,706.9,35.34,-35.34,671.55
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-17 00:15:00,2026-02-17 00:30:00,BUY,0.70744,0.70675,6.0,0.70675,loss,-1.0,95.0,0.00069,0.1875,4.514,structure,static,ORB 15m breakout,2026-02-17 00:15:00+00:00,2026-02-17 00:30:00+00:00,2026-02-17,3.0,"(95.0, 6.0, 3.0, -3.5140000000000002)",dynamic_exit_fixed_current,671.55,33.58,-33.58,637.97
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-17 00:15:00,2026-02-17 00:30:00,BUY,0.60324,0.6027,3.0,0.6027,loss,-1.0,95.0,0.00054,0.2083,3.2308,structure,static,ORB 15m breakout,2026-02-17 00:15:00+00:00,2026-02-17 00:30:00+00:00,2026-02-17,3.0,"(95.0, 3.0, 3.0, -2.2308)",dynamic_exit_fixed_current,637.97,31.9,-31.9,606.08
fixed_current,ORB,USDCHF,M15,2026-02,2026-02-17 00:15:00,2026-02-17 00:30:00,SELL,0.76936,0.76966,3.0,0.76966,loss,-1.0,100.0,0.0003,0.1667,1.8341,structure,static,ORB 15m breakout,2026-02-17 00:15:00+00:00,2026-02-17 00:30:00+00:00,2026-02-17,3.0,"(100.0, 3.0, 3.0, -0.8341000000000001)",dynamic_exit_fixed_current,606.08,30.3,-30.3,575.77
fixed_current,LTA,AUDUSD,M30,2026-02,2026-02-17 04:00:00,2026-02-17 11:30:00,BUY,0.70592,0.7045,6.0,0.70592,trail_stop,0.5,95.0,0.000664,0.3125,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-02-17 04:00:00+00:00,2026-02-17 11:30:00+00:00,2026-02-17,4.0,"(95.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,575.77,28.79,14.39,590.17
fixed_current,LTA,USDCAD,M15,2026-02,2026-02-17 05:30:00,2026-02-17 07:00:00,SELL,1.36428,1.36477,6.0,1.36428,trail_stop,0.5,95.0,0.000364,0.4167,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-17 05:30:00+00:00,2026-02-17 07:00:00+00:00,2026-02-17,3.0,"(95.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,590.17,29.51,14.75,604.92
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-18 00:15:00,2026-02-18 01:00:00,SELL,0.60462,0.60498,3.0,0.60354,win,2.0,100.0,0.00036,0.1146,1.5181,structure,static,ORB 15m breakout,2026-02-18 00:15:00+00:00,2026-02-18 01:00:00+00:00,2026-02-18,3.0,"(100.0, 3.0, 3.0, -0.5181)",dynamic_exit_fixed_current,604.92,30.25,60.49,665.41
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-18 00:15:00,2026-02-18 00:45:00,SELL,0.70809,0.70844,6.0,0.70809,trail_stop,0.5,100.0,0.00035,0.0833,1.4412,structure,static,ORB 15m breakout,2026-02-18 00:15:00+00:00,2026-02-18 00:45:00+00:00,2026-02-18,3.0,"(100.0, 6.0, 3.0, -0.44120000000000004)",dynamic_exit_fixed_current,665.41,33.27,16.64,682.05
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-18 00:15:00,2026-02-18 04:00:00,SELL,1.35619,1.35661,3.0,1.35493,win,2.0,100.0,0.000496,0.3958,0.8473,structure,static,ORB 15m breakout,2026-02-18 00:15:00+00:00,2026-02-18 04:00:00+00:00,2026-02-18,3.0,"(100.0, 3.0, 3.0, -0.15269999999999995)",dynamic_exit_fixed_current,682.05,34.1,68.2,750.25
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-18 03:15:00,2026-02-18 05:30:00,BUY,0.70678,0.70646,6.0,0.70678,trail_stop,0.5,96.0,0.000434,0.2188,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-18 03:15:00+00:00,2026-02-18 05:30:00+00:00,2026-02-18,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,750.25,37.51,18.76,769.01
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-18 05:30:00,2026-02-18 06:45:00,SELL,0.70664,0.70726,6.0,0.70726,loss,-1.0,100.0,0.000338,0.1354,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-18 05:30:00+00:00,2026-02-18 06:45:00+00:00,2026-02-18,3.0,"(100.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,769.01,38.45,-38.45,730.56
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-18 07:00:00,2026-02-18 08:00:00,SELL,0.70671,0.70741,6.0,0.70741,loss,-1.0,100.0,0.00035,0.2188,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-02-18 07:00:00+00:00,2026-02-18 08:00:00+00:00,2026-02-18,3.0,"(100.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,730.56,36.53,-36.53,694.03
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-19 00:15:00,2026-02-19 00:30:00,SELL,0.70403,0.70437,6.0,0.70437,loss,-1.0,100.0,0.00034,0.5,1.4737,structure,static,ORB 15m breakout,2026-02-19 00:15:00+00:00,2026-02-19 00:30:00+00:00,2026-02-19,3.0,"(100.0, 6.0, 3.0, -0.4737)",dynamic_exit_fixed_current,694.03,34.7,-34.7,659.33
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-19 00:15:00,2026-02-19 00:30:00,SELL,0.59635,0.59663,3.0,0.59663,loss,-1.0,100.0,0.00028,0.0208,1.2212,structure,static,ORB 15m breakout,2026-02-19 00:15:00+00:00,2026-02-19 00:30:00+00:00,2026-02-19,3.0,"(100.0, 3.0, 3.0, -0.22120000000000006)",dynamic_exit_fixed_current,659.33,32.97,-32.97,626.36
fixed_current,ORB,USDCHF,M15,2026-02,2026-02-19 00:15:00,2026-02-19 00:30:00,BUY,0.77255,0.7724,3.0,0.7724,loss,-1.0,100.0,0.000241,0.1562,0.6213,structure,static,ORB 15m breakout,2026-02-19 00:15:00+00:00,2026-02-19 00:30:00+00:00,2026-02-19,3.0,"(100.0, 3.0, 3.0, -0.37870000000000004)",dynamic_exit_fixed_current,626.36,31.32,-31.32,595.04
fixed_current,LTA,USDCAD,M30,2026-02,2026-02-19 01:00:00,2026-02-19 04:00:00,SELL,1.36929,1.37012,6.0,1.37012,loss,-1.0,93.0,0.000517,0.2812,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-02-19 01:00:00+00:00,2026-02-19 04:00:00+00:00,2026-02-19,4.0,"(93.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,595.04,29.75,-29.75,565.29
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-19 05:30:00,2026-02-19 08:45:00,BUY,0.7052,0.70443,6.0,0.70674,trail_stop,1.5,99.0,0.000482,0.5,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-02-19 05:30:00+00:00,2026-02-19 08:45:00+00:00,2026-02-19,3.0,"(99.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,565.29,28.26,42.4,607.69
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-20 00:15:00,2026-02-20 01:45:00,SELL,0.70528,0.70577,6.0,0.70234,win,3.5,100.0,0.00049,0.0417,1.5011,structure,static,ORB 15m breakout,2026-02-20 00:15:00+00:00,2026-02-20 01:45:00+00:00,2026-02-20,3.0,"(100.0, 6.0, 3.0, -0.5011000000000001)",dynamic_exit_fixed_current,607.69,30.38,106.35,714.03
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-20 00:15:00,2026-02-20 01:30:00,SELL,0.59675,0.59712,3.0,0.59564,win,2.0,100.0,0.00037,0.0312,1.4389,structure,static,ORB 15m breakout,2026-02-20 00:15:00+00:00,2026-02-20 01:30:00+00:00,2026-02-20,3.0,"(100.0, 3.0, 3.0, -0.43890000000000007)",dynamic_exit_fixed_current,714.03,35.7,71.4,785.44
fixed_current,ORB,USDCAD,M15,2026-02,2026-02-20 00:15:00,2026-02-20 00:45:00,BUY,1.36898,1.36854,6.0,1.36854,loss,-1.0,100.0,0.00044,0.1875,1.3568,structure,static,ORB 15m breakout,2026-02-20 00:15:00+00:00,2026-02-20 00:45:00+00:00,2026-02-20,3.0,"(100.0, 6.0, 3.0, -0.3568)",dynamic_exit_fixed_current,785.44,39.27,-39.27,746.17
fixed_current,LTA,GBPJPY,M15,2026-02,2026-02-20 04:45:00,2026-02-20 06:15:00,BUY,208.584,208.46335,6.0,208.70465,trail_stop,1.0,94.0,0.124357,0.1771,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-02-20 04:45:00+00:00,2026-02-20 06:15:00+00:00,2026-02-20,3.0,"(94.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,746.17,37.31,37.31,783.47
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-23 00:15:00,2026-02-23 06:15:00,SELL,0.59959,0.60028,3.0,0.5989,trail_stop,1.0,100.0,0.00069,0.5312,1.4793,structure,static,ORB 15m breakout,2026-02-23 00:15:00+00:00,2026-02-23 06:15:00+00:00,2026-02-23,3.0,"(100.0, 3.0, 3.0, -0.47930000000000006)",dynamic_exit_fixed_current,783.47,39.17,39.17,822.65
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-23 00:15:00,2026-02-23 06:00:00,SELL,1.35233,1.35323,3.0,1.35233,trail_stop,0.5,100.0,0.00101,0.6458,0.8911,structure,static,ORB 15m breakout,2026-02-23 00:15:00+00:00,2026-02-23 06:00:00+00:00,2026-02-23,3.0,"(100.0, 3.0, 3.0, -0.1089)",dynamic_exit_fixed_current,822.65,41.13,20.57,843.21
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-23 00:15:00,2026-02-23 06:45:00,SELL,0.71015,0.71113,6.0,0.70819,trail_stop,1.5,100.0,0.00098,0.6667,1.5364,structure,static,ORB 15m breakout,2026-02-23 00:15:00+00:00,2026-02-23 06:45:00+00:00,2026-02-23,3.0,"(100.0, 6.0, 3.0, -0.5364)",dynamic_exit_fixed_current,843.21,42.16,63.24,906.45
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-23 05:30:00,2026-02-23 08:30:00,BUY,0.70727,0.70651,6.0,0.70803,trail_stop,1.0,100.0,0.000435,0.5,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-02-23 05:30:00+00:00,2026-02-23 08:30:00+00:00,2026-02-23,3.0,"(100.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,906.45,45.32,45.32,951.78
fixed_current,LTA,USDCAD,M30,2026-02,2026-02-23 05:30:00,2026-02-23 07:00:00,SELL,1.36686,1.3675,6.0,1.36686,trail_stop,0.5,90.0,0.000765,0.3542,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-02-23 05:30:00+00:00,2026-02-23 07:00:00+00:00,2026-02-23,4.0,"(90.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,951.78,47.59,23.79,975.57
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-24 00:15:00,2026-02-24 01:30:00,SELL,0.59585,0.59621,3.0,0.59549,trail_stop,1.0,100.0,0.00036,0.1458,1.164,structure,static,ORB 15m breakout,2026-02-24 00:15:00+00:00,2026-02-24 01:30:00+00:00,2026-02-24,3.0,"(100.0, 3.0, 3.0, -0.16399999999999992)",dynamic_exit_fixed_current,975.57,48.78,48.78,1024.35
fixed_current,ORB,USDCHF,M15,2026-02,2026-02-24 00:15:00,2026-02-24 00:30:00,BUY,0.77443,0.77416,3.0,0.77416,loss,-1.0,100.0,0.00027,0.0104,1.1317,structure,static,ORB 15m breakout,2026-02-24 00:15:00+00:00,2026-02-24 00:30:00+00:00,2026-02-24,3.0,"(100.0, 3.0, 3.0, -0.13169999999999993)",dynamic_exit_fixed_current,1024.35,51.22,-51.22,973.13
fixed_current,LTA,AUDUSD,M15,2026-02,2026-02-24 01:45:00,2026-02-24 05:00:00,BUY,0.70576,0.70471,6.0,0.70576,trail_stop,0.5,91.0,0.000496,0.375,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-24 01:45:00+00:00,2026-02-24 05:00:00+00:00,2026-02-24,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,973.13,48.66,24.33,997.46
fixed_current,LTA,GBPJPY,M15,2026-02,2026-02-24 03:15:00,2026-02-24 08:15:00,BUY,209.166,208.91234,6.0,210.68796,win,3.5,90.0,0.137714,0.6354,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-24 03:15:00+00:00,2026-02-24 08:15:00+00:00,2026-02-24,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,997.46,49.87,174.56,1172.02
fixed_current,LTA,USDCAD,M15,2026-02,2026-02-24 07:00:00,2026-02-24 15:30:00,BUY,1.37034,1.36952,6.0,1.37116,trail_stop,1.0,98.0,0.000384,0.2188,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-02-24 07:00:00+00:00,2026-02-24 15:30:00+00:00,2026-02-24,3.0,"(98.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,1172.02,58.6,58.6,1230.62
fixed_current,LTA,USDCAD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 03:15:00,SELL,1.36999,1.37056,6.0,1.36885,trail_stop,1.5,91.0,0.000266,0.5,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-02-25 00:15:00+00:00,2026-02-25 03:15:00+00:00,2026-02-25,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,1230.62,61.53,92.3,1322.91
fixed_current,ORB,AUDUSD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 00:30:00,BUY,0.706,0.70567,6.0,0.70798,win,6.0,100.0,0.00033,0.5,1.4855,structure,static,ORB 15m breakout,2026-02-25 00:15:00+00:00,2026-02-25 00:30:00+00:00,2026-02-25,3.0,"(100.0, 6.0, 3.0, -0.48550000000000004)",dynamic_exit_fixed_current,1322.91,66.15,396.87,1719.79
fixed_current,ORB,GBPUSD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 02:30:00,BUY,1.34964,1.34908,3.0,1.35132,win,2.0,100.0,0.00056,0.0625,1.058,structure,static,ORB 15m breakout,2026-02-25 00:15:00+00:00,2026-02-25 02:30:00+00:00,2026-02-25,3.0,"(100.0, 3.0, 3.0, -0.05800000000000005)",dynamic_exit_fixed_current,1719.79,85.99,171.98,1891.77
fixed_current,ORB,NZDUSD,M15,2026-02,2026-02-25 00:15:00,2026-02-25 00:45:00,BUY,0.59653,0.59609,3.0,0.59697,trail_stop,1.0,100.0,0.00044,0.5,1.6604,structure,static,ORB 15m breakout,2026-02-25 00:15:00+00:00,2026-02-25 00:45:00+00:00,2026-02-25,3.0,"(100.0, 3.0, 3.0, -0.6604000000000001)",dynamic_exit_fixed_current,1891.77,94.59,94.59,1986.36
